request_id,timestamp,user_key,user_id,target_id,endpoint,method,url,headers,status_code,response_length,response_headers,sensitive_data_found,is_unauthorized,access_type,response_time
cb98f0c1f285,2025-11-05T23:11:32.214968,user_b,102,105,/document?doc_id=105,GET,http://localhost:5002/document?doc_id=105,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},404,31,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:41:32 GMT', 'Content-Type': 'application/json', 'Content-Length': '31', 'Connection': 'close'}",0,0,unauthorized_test,2.0908
dd054d4b0a48,2025-11-05T23:11:34.450270,user_b,102,201,/document?doc_id=201,GET,http://localhost:5002/document?doc_id=201,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},200,104,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:41:34 GMT', 'Content-Type': 'application/json', 'Content-Length': '104', 'Connection': 'close'}",0,0,unauthorized_test,2.129149
1aeaa5334376,2025-11-05T23:11:36.630827,user_b,102,203,/document?doc_id=203,GET,http://localhost:5002/document?doc_id=203,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},200,104,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:41:36 GMT', 'Content-Type': 'application/json', 'Content-Length': '104', 'Connection': 'close'}",0,0,unauthorized_test,2.078624
2a1ba1bf864b,2025-11-05T23:11:38.861151,user_b,102,204,/document?doc_id=204,GET,http://localhost:5002/document?doc_id=204,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},404,31,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:41:38 GMT', 'Content-Type': 'application/json', 'Content-Length': '31', 'Connection': 'close'}",0,0,unauthorized_test,2.126859
fefce7457718,2025-11-05T23:11:41.053760,user_b,102,205,/document?doc_id=205,GET,http://localhost:5002/document?doc_id=205,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},404,31,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:41:41 GMT', 'Content-Type': 'application/json', 'Content-Length': '31', 'Connection': 'close'}",0,0,unauthorized_test,2.089263
df39c6994129,2025-11-05T23:11:43.278966,user_b,102,301,/document?doc_id=301,GET,http://localhost:5002/document?doc_id=301,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},200,85,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:41:43 GMT', 'Content-Type': 'application/json', 'Content-Length': '85', 'Connection': 'close'}",0,0,unauthorized_test,2.119557
ff601cfa34e1,2025-11-05T23:11:45.480725,user_b,102,303,/document?doc_id=303,GET,http://localhost:5002/document?doc_id=303,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},200,84,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:41:45 GMT', 'Content-Type': 'application/json', 'Content-Length': '84', 'Connection': 'close'}",0,0,unauthorized_test,2.098263
e2470a1de2e9,2025-11-05T23:11:47.683608,user_b,102,304,/document?doc_id=304,GET,http://localhost:5002/document?doc_id=304,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},404,31,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:41:47 GMT', 'Content-Type': 'application/json', 'Content-Length': '31', 'Connection': 'close'}",0,0,unauthorized_test,2.095966
338abfa53770,2025-11-05T23:11:49.911147,user_b,102,305,/document?doc_id=305,GET,http://localhost:5002/document?doc_id=305,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},404,31,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:41:49 GMT', 'Content-Type': 'application/json', 'Content-Length': '31', 'Connection': 'close'}",0,0,unauthorized_test,2.124217
f9fa086953ba,2025-11-05T23:11:52.110874,user_b,102,401,/document?doc_id=401,GET,http://localhost:5002/document?doc_id=401,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},404,31,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:41:52 GMT', 'Content-Type': 'application/json', 'Content-Length': '31', 'Connection': 'close'}",0,0,unauthorized_test,2.093278
cfa4748f96da,2025-11-05T23:11:54.306445,user_b,102,402,/document?doc_id=402,GET,http://localhost:5002/document?doc_id=402,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},404,31,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:41:54 GMT', 'Content-Type': 'application/json', 'Content-Length': '31', 'Connection': 'close'}",0,0,unauthorized_test,2.088471
b5b2940ca458,2025-11-05T23:11:56.501719,user_b,102,403,/document?doc_id=403,GET,http://localhost:5002/document?doc_id=403,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},404,31,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:41:56 GMT', 'Content-Type': 'application/json', 'Content-Length': '31', 'Connection': 'close'}",0,0,unauthorized_test,2.092655
6dade594045e,2025-11-05T23:11:58.689301,user_b,102,404,/document?doc_id=404,GET,http://localhost:5002/document?doc_id=404,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},404,31,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:41:58 GMT', 'Content-Type': 'application/json', 'Content-Length': '31', 'Connection': 'close'}",0,0,unauthorized_test,2.082896
01de41db3ecb,2025-11-05T23:12:00.881305,user_b,102,405,/document?doc_id=405,GET,http://localhost:5002/document?doc_id=405,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},404,31,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:42:00 GMT', 'Content-Type': 'application/json', 'Content-Length': '31', 'Connection': 'close'}",0,0,unauthorized_test,2.088718
5dc657c36664,2025-11-05T23:12:03.102189,user_b,102,999,/document?doc_id=999,GET,http://localhost:5002/document?doc_id=999,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},404,31,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:42:03 GMT', 'Content-Type': 'application/json', 'Content-Length': '31', 'Connection': 'close'}",0,0,unauthorized_test,2.117463
fa5e4586f857,2025-11-05T23:12:05.305679,user_b,102,1000,/document?doc_id=1000,GET,http://localhost:5002/document?doc_id=1000,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},404,31,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:42:05 GMT', 'Content-Type': 'application/json', 'Content-Length': '31', 'Connection': 'close'}",0,0,unauthorized_test,2.100622
068688070921,2025-11-05T23:12:07.485866,user_b,102,1001,/document?doc_id=1001,GET,http://localhost:5002/document?doc_id=1001,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},404,31,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:42:07 GMT', 'Content-Type': 'application/json', 'Content-Length': '31', 'Connection': 'close'}",0,0,unauthorized_test,2.077799
98119eb16a5a,2025-11-05T23:12:09.674763,user_b,102,-1,/document?doc_id=-1,GET,http://localhost:5002/document?doc_id=-1,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},404,31,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:42:09 GMT', 'Content-Type': 'application/json', 'Content-Length': '31', 'Connection': 'close'}",0,0,unauthorized_test,2.085507
74c00047fe74,2025-11-05T23:12:11.854584,user_b,102,0,/document?doc_id=0,GET,http://localhost:5002/document?doc_id=0,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},404,31,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:42:11 GMT', 'Content-Type': 'application/json', 'Content-Length': '31', 'Connection': 'close'}",0,0,unauthorized_test,2.07791
d83166205bb1,2025-11-05T23:12:14.032430,user_b,102,abc,/document?doc_id=abc,GET,http://localhost:5002/document?doc_id=abc,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},404,31,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:42:14 GMT', 'Content-Type': 'application/json', 'Content-Length': '31', 'Connection': 'close'}",0,0,unauthorized_test,2.074551
549e19fd1cae,2025-11-05T23:12:16.214670,user_b,102,xyz,/document?doc_id=xyz,GET,http://localhost:5002/document?doc_id=xyz,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},404,31,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:42:16 GMT', 'Content-Type': 'application/json', 'Content-Length': '31', 'Connection': 'close'}",0,0,unauthorized_test,2.078673
e03f5bad382f,2025-11-05T23:12:18.386782,user_b,102,../../../etc/passwd,/document?doc_id=../../../etc/passwd,GET,http://localhost:5002/document?doc_id=../../../etc/passwd,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},404,31,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:42:18 GMT', 'Content-Type': 'application/json', 'Content-Length': '31', 'Connection': 'close'}",0,0,unauthorized_test,2.069233
e6cf88601fab,2025-11-05T23:12:20.617423,user_b,102,' OR '1'='1,/document?doc_id=' OR '1'='1,GET,http://localhost:5002/document?doc_id=' OR '1'='1,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},404,31,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:42:20 GMT', 'Content-Type': 'application/json', 'Content-Length': '31', 'Connection': 'close'}",0,0,unauthorized_test,2.127376
b8f72438d3da,2025-11-05T23:12:22.811224,user_b,102,101,/api/account/101/balance,POST,http://localhost:5002/api/account/101/balance,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},405,153,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:42:22 GMT', 'Content-Type': 'text/html; charset=utf-8', 'Allow': 'GET, HEAD, OPTIONS', 'Content-Length': '153', 'Connection': 'close'}",0,0,unauthorized_test,2.087737
6879bd667358,2025-11-05T23:12:25.004198,user_b,102,103,/api/account/103/balance,GET,http://localhost:5002/api/account/103/balance,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},401,25,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:42:25 GMT', 'Content-Type': 'application/json', 'Content-Length': '25', 'Connection': 'close'}",0,0,unauthorized_test,2.090064
194159663dee,2025-11-05T23:12:27.166981,user_b,102,104,/api/account/104/balance,POST,http://localhost:5002/api/account/104/balance,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},405,153,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:42:27 GMT', 'Content-Type': 'text/html; charset=utf-8', 'Allow': 'GET, HEAD, OPTIONS', 'Content-Length': '153', 'Connection': 'close'}",0,0,unauthorized_test,2.060277
c6f30f273fda,2025-11-05T23:12:29.342773,user_b,102,105,/api/account/105/balance,GET,http://localhost:5002/api/account/105/balance,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},401,25,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:42:29 GMT', 'Content-Type': 'application/json', 'Content-Length': '25', 'Connection': 'close'}",0,0,unauthorized_test,2.070462
037cd827477b,2025-11-05T23:12:31.517119,user_b,102,201,/api/account/201/balance,POST,http://localhost:5002/api/account/201/balance,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},405,153,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:42:31 GMT', 'Content-Type': 'text/html; charset=utf-8', 'Allow': 'GET, HEAD, OPTIONS', 'Content-Length': '153', 'Connection': 'close'}",0,0,unauthorized_test,2.071696
44e9a311e412,2025-11-05T23:12:33.661137,user_b,102,203,/api/account/203/balance,POST,http://localhost:5002/api/account/203/balance,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},405,153,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:42:33 GMT', 'Content-Type': 'text/html; charset=utf-8', 'Allow': 'GET, HEAD, OPTIONS', 'Content-Length': '153', 'Connection': 'close'}",0,0,unauthorized_test,2.042238
e4ad7a2720ee,2025-11-05T23:12:35.830257,user_b,102,204,/api/account/204/balance,GET,http://localhost:5002/api/account/204/balance,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},401,25,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:42:35 GMT', 'Content-Type': 'application/json', 'Content-Length': '25', 'Connection': 'close'}",0,0,unauthorized_test,2.066207
dd64ab12f059,2025-11-05T23:12:38.000157,user_b,102,205,/api/account/205/balance,POST,http://localhost:5002/api/account/205/balance,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},405,153,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:42:37 GMT', 'Content-Type': 'text/html; charset=utf-8', 'Allow': 'GET, HEAD, OPTIONS', 'Content-Length': '153', 'Connection': 'close'}",0,0,unauthorized_test,2.066427
d87155b64e43,2025-11-05T23:12:40.199289,user_b,102,301,/api/account/301/balance,GET,http://localhost:5002/api/account/301/balance,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},401,25,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:42:40 GMT', 'Content-Type': 'application/json', 'Content-Length': '25', 'Connection': 'close'}",0,0,unauthorized_test,2.096473
0cc36cc6136a,2025-11-05T23:12:42.405468,user_b,102,303,/api/account/303/balance,GET,http://localhost:5002/api/account/303/balance,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},401,25,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:42:42 GMT', 'Content-Type': 'application/json', 'Content-Length': '25', 'Connection': 'close'}",0,0,unauthorized_test,2.09969
63ecfa4ad1d1,2025-11-05T23:12:44.588302,user_b,102,304,/api/account/304/balance,POST,http://localhost:5002/api/account/304/balance,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},405,153,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:42:44 GMT', 'Content-Type': 'text/html; charset=utf-8', 'Allow': 'GET, HEAD, OPTIONS', 'Content-Length': '153', 'Connection': 'close'}",0,0,unauthorized_test,2.079982
45b5f8676468,2025-11-05T23:12:46.779060,user_b,102,305,/api/account/305/balance,POST,http://localhost:5002/api/account/305/balance,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},405,153,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:42:46 GMT', 'Content-Type': 'text/html; charset=utf-8', 'Allow': 'GET, HEAD, OPTIONS', 'Content-Length': '153', 'Connection': 'close'}",0,0,unauthorized_test,2.08745
5f915be153ce,2025-11-05T23:12:48.944696,user_b,102,401,/api/account/401/balance,GET,http://localhost:5002/api/account/401/balance,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},401,25,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:42:48 GMT', 'Content-Type': 'application/json', 'Content-Length': '25', 'Connection': 'close'}",0,0,unauthorized_test,2.060472
47c96a22bb37,2025-11-05T23:12:51.094631,user_b,102,402,/api/account/402/balance,POST,http://localhost:5002/api/account/402/balance,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},405,153,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:42:51 GMT', 'Content-Type': 'text/html; charset=utf-8', 'Allow': 'GET, HEAD, OPTIONS', 'Content-Length': '153', 'Connection': 'close'}",0,0,unauthorized_test,2.046964
2340002401c4,2025-11-05T23:12:53.286180,user_b,102,403,/api/account/403/balance,GET,http://localhost:5002/api/account/403/balance,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},401,25,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:42:53 GMT', 'Content-Type': 'application/json', 'Content-Length': '25', 'Connection': 'close'}",0,0,unauthorized_test,2.0808
e77398c9942a,2025-11-05T23:12:55.449851,user_b,102,404,/api/account/404/balance,GET,http://localhost:5002/api/account/404/balance,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},401,25,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:42:55 GMT', 'Content-Type': 'application/json', 'Content-Length': '25', 'Connection': 'close'}",0,0,unauthorized_test,2.059618
1cbcdfbb972a,2025-11-05T23:12:57.623329,user_b,102,405,/api/account/405/balance,GET,http://localhost:5002/api/account/405/balance,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},401,25,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:42:57 GMT', 'Content-Type': 'application/json', 'Content-Length': '25', 'Connection': 'close'}",0,0,unauthorized_test,2.070843
fcf0d2e35bf2,2025-11-05T23:12:59.762064,user_b,102,999,/api/account/999/balance,POST,http://localhost:5002/api/account/999/balance,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},405,153,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:42:59 GMT', 'Content-Type': 'text/html; charset=utf-8', 'Allow': 'GET, HEAD, OPTIONS', 'Content-Length': '153', 'Connection': 'close'}",0,0,unauthorized_test,2.033233
7db1acad0f35,2025-11-05T23:13:01.958636,user_b,102,1000,/api/account/1000/balance,GET,http://localhost:5002/api/account/1000/balance,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},401,25,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:43:01 GMT', 'Content-Type': 'application/json', 'Content-Length': '25', 'Connection': 'close'}",0,0,unauthorized_test,2.09388
f911e6708eab,2025-11-05T23:13:04.111009,user_b,102,1001,/api/account/1001/balance,POST,http://localhost:5002/api/account/1001/balance,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},405,153,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:43:04 GMT', 'Content-Type': 'text/html; charset=utf-8', 'Allow': 'GET, HEAD, OPTIONS', 'Content-Length': '153', 'Connection': 'close'}",0,0,unauthorized_test,2.049246
71ddd2176e3b,2025-11-05T23:13:06.265376,user_b,102,-1,/api/account/-1/balance,POST,http://localhost:5002/api/account/-1/balance,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},405,153,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:43:06 GMT', 'Content-Type': 'text/html; charset=utf-8', 'Allow': 'GET, HEAD, OPTIONS', 'Content-Length': '153', 'Connection': 'close'}",0,0,unauthorized_test,2.050123
ca87db47a00d,2025-11-05T23:13:08.444053,user_b,102,0,/api/account/0/balance,GET,http://localhost:5002/api/account/0/balance,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},401,25,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:43:08 GMT', 'Content-Type': 'application/json', 'Content-Length': '25', 'Connection': 'close'}",0,0,unauthorized_test,2.075767
054cd3853b06,2025-11-05T23:13:10.599999,user_b,102,abc,/api/account/abc/balance,POST,http://localhost:5002/api/account/abc/balance,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},405,153,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:43:10 GMT', 'Content-Type': 'text/html; charset=utf-8', 'Allow': 'GET, HEAD, OPTIONS', 'Content-Length': '153', 'Connection': 'close'}",0,0,unauthorized_test,2.051859
9649d22ca637,2025-11-05T23:13:12.778215,user_b,102,xyz,/api/account/xyz/balance,POST,http://localhost:5002/api/account/xyz/balance,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},405,153,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:43:12 GMT', 'Content-Type': 'text/html; charset=utf-8', 'Allow': 'GET, HEAD, OPTIONS', 'Content-Length': '153', 'Connection': 'close'}",0,0,unauthorized_test,2.071274
59f8139a2d0e,2025-11-05T23:13:14.952553,user_b,102,../../../etc/passwd,/api/account/../../../etc/passwd/balance,POST,http://localhost:5002/etc/passwd/balance,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},404,31,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:43:14 GMT', 'Content-Type': 'application/json', 'Content-Length': '31', 'Connection': 'close'}",0,0,unauthorized_test,2.071863
d25844413bac,2025-11-05T23:13:17.133169,user_b,102,' OR '1'='1,/api/account/' OR '1'='1/balance,POST,http://localhost:5002/api/account/' OR '1'='1/balance,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},405,153,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:43:17 GMT', 'Content-Type': 'text/html; charset=utf-8', 'Allow': 'GET, HEAD, OPTIONS', 'Content-Length': '153', 'Connection': 'close'}",0,0,unauthorized_test,2.075269
058beab387fb,2025-11-05T23:13:19.354361,user_b,102,101,/settings?user_id=101,GET,http://localhost:5002/settings?user_id=101,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},401,25,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:43:19 GMT', 'Content-Type': 'application/json', 'Content-Length': '25', 'Connection': 'close'}",0,0,unauthorized_test,2.11898
