request_id,user_id,target_id,endpoint,method,status_code,response_length,response_time,sensitive_data_found,is_unauthorized,endpoint_pattern,has_placeholder,endpoint_path,param_key_count,param_type_pattern,has_numeric_param,has_uuid_param,has_alphanumeric_param,self_access,id_difference,param_change_rate,user_target_diversity,endpoint_user_diversity,param_deviation_score,status_code_category,is_success,is_unauthorized,is_forbidden,is_not_found,response_length_log,response_length_category,response_time_log,is_slow_response,has_sensitive_data,sensitive_success_combo,method_risk_score,is_read_method,is_write_method,is_delete_method,hour_of_day,day_of_week,is_weekend,is_business_hours,endpoint_path_encoded,param_type_pattern_encoded,method_encoded,status_200,status_401,status_404,status_405,method_x_self_access,method_x_success,success_x_sensitive,forbidden_x_self,large_id_diff_x_success,status_code_normalized,response_length_normalized,response_time_normalized,id_difference_normalized,response_length_log_normalized,response_time_log_normalized,method_risk_score_normalized,hour_of_day_normalized,method_x_self_access_normalized
a13c78ee853e,102,204,/order/204/status,GET,401,25,2.09698,0,0,/order/{}/status,1,/order//status,1,numeric,1,0,0,0,102.0,0,29,2,0,client_error,0,1,0,0,3.258096538021482,tiny,1.130427443107766,0,0,0,1,1,0,0,23,2,0,0,23,2,0,False,True,False,False,0,0,0,0,0,0.21831383135201032,-0.48418503683298725,0.4467065277862637,-0.395697447631425,-0.579504646141257,0.4492240377276588,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
29ea3a75dcaf,102,205,/order/205/status,GET,401,25,2.084368,0,0,/order/{}/status,1,/order//status,1,numeric,1,0,0,0,103.0,0,29,2,0,client_error,0,1,0,0,3.258096538021482,tiny,1.126346774133588,0,0,0,1,1,0,0,23,2,0,0,23,2,0,False,True,False,False,0,0,0,0,0,0.21831383135201032,-0.48418503683298725,-0.16193349494067746,-0.3918317828238416,-0.579504646141257,-0.1586038539778092,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
f76b1e2389b3,102,301,/order/301/status,GET,401,25,2.085632,0,0,/order/{}/status,1,/order//status,1,numeric,1,0,0,0,199.0,0,29,2,0,client_error,0,1,0,0,3.258096538021482,tiny,1.1267564986125775,0,0,0,1,1,0,0,23,2,0,0,23,2,0,False,True,False,False,0,0,0,0,0,0.21831383135201032,-0.48418503683298725,-0.10093436801974331,-0.02072796129583512,-0.579504646141257,-0.09757416305696945,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
b47f6d4298af,102,303,/order/303/status,GET,401,25,2.093805,0,0,/order/{}/status,1,/order//status,1,numeric,1,0,0,0,201.0,0,29,2,0,client_error,0,1,0,0,3.258096538021482,tiny,1.1294017249546184,0,0,0,1,1,0,0,23,2,0,0,23,2,0,False,True,False,False,0,0,0,0,0,0.21831383135201032,-0.48418503683298725,0.2934848284397776,-0.012996631680668318,-0.579504646141257,0.2964402401550213,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
4b6765b0437c,102,304,/order/304/status,GET,401,25,2.054113,0,0,/order/{}/status,1,/order//status,1,numeric,1,0,0,0,202.0,0,29,2,0,client_error,0,1,0,0,3.258096538021482,tiny,1.1164892067668122,0,0,0,1,1,0,0,23,2,0,0,23,2,0,False,True,False,False,0,0,0,0,0,0.21831383135201032,-0.48418503683298725,-1.6220035780047262,-0.009130966873084918,-0.579504646141257,-1.6269181004424351,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
ae7a416229a5,102,305,/order/305/status,GET,401,25,2.07717,0,0,/order/{}/status,1,/order//status,1,numeric,1,0,0,0,203.0,0,29,2,0,client_error,0,1,0,0,3.258096538021482,tiny,1.1240103434325406,0,0,0,1,1,0,0,23,2,0,0,23,2,0,False,True,False,False,0,0,0,0,0,0.21831383135201032,-0.48418503683298725,-0.5093003585299943,-0.005265302065501518,-0.579504646141257,-0.5066222196232572,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
e686443e8517,102,401,/order/401/status,GET,401,25,2.082487,0,0,/order/{}/status,1,/order//status,1,numeric,1,0,0,0,299.0,0,29,2,0,client_error,0,1,0,0,3.258096538021482,tiny,1.125736738691427,0,0,0,1,1,0,0,23,2,0,0,23,2,0,False,True,False,False,0,0,0,0,0,0.21831383135201032,-0.48418503683298725,-0.252708303277928,0.36583851946250495,-0.579504646141257,-0.2494704640901875,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
2bef8054beb9,102,402,/order/402/status,GET,401,25,2.093404,0,0,/order/{}/status,1,/order//status,1,numeric,1,0,0,0,300.0,0,29,2,0,client_error,0,1,0,0,3.258096538021482,tiny,1.1292721026966466,0,0,0,1,1,0,0,23,2,0,0,23,2,0,False,True,False,False,0,0,0,0,0,0.21831383135201032,-0.48418503683298725,0.2741330484593173,0.3697041842700884,-0.579504646141257,0.2771326157729168,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
037d225088a2,102,403,/order/403/status,GET,401,25,2.088272,0,0,/order/{}/status,1,/order//status,1,numeric,1,0,0,0,301.0,0,29,2,0,client_error,0,1,0,0,3.258096538021482,tiny,1.127611711185013,0,0,0,1,1,0,0,23,2,0,0,23,2,0,False,True,False,False,0,0,0,0,0,0.21831383135201032,-0.48418503683298725,0.026468871751833715,0.37356984907767177,-0.579504646141257,0.029812316501364025,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
5e8bd4c5424f,102,404,/order/404/status,GET,401,25,2.09518,0,0,/order/{}/status,1,/order//status,1,numeric,1,0,0,0,302.0,0,29,2,0,client_error,0,1,0,0,3.258096538021482,tiny,1.1298460627653006,0,0,0,1,1,0,0,23,2,0,0,23,2,0,False,True,False,False,0,0,0,0,0,0.21831383135201032,-0.48418503683298725,0.3598406824874699,0.37743551388525515,-0.579504646141257,0.3626256907223228,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
b2bd43c76681,102,405,/order/405/status,GET,401,25,2.124587,0,0,/order/{}/status,1,/order//status,1,numeric,1,0,0,0,303.0,0,29,2,0,client_error,0,1,0,0,3.258096538021482,tiny,1.1393021144544624,1,0,0,1,1,0,0,23,2,0,0,23,2,0,False,True,False,False,0,0,0,0,0,0.21831383135201032,-0.48418503683298725,1.7789873006551953,0.3813011786928386,-0.579504646141257,1.7711329718694577,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
8ee008ed0f41,102,999,/order/999/status,GET,401,25,2.095109,0,0,/order/{}/status,1,/order//status,1,numeric,1,0,0,0,897.0,0,29,2,0,client_error,0,1,0,0,3.258096538021482,tiny,1.1298231236101164,0,0,0,1,1,0,0,23,2,0,0,23,2,0,False,True,False,False,0,0,0,0,0,0.21831383135201032,-0.48418503683298725,0.3564143074784541,2.6775060743973786,-0.579504646141257,0.3592088347064638,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
5bd1946914ae,102,1000,/order/1000/status,GET,401,25,2.07514,0,0,/order/{}/status,1,/order//status,1,numeric,1,0,0,0,898.0,0,29,2,0,client_error,0,1,0,0,3.258096538021482,tiny,1.1233504286773772,0,0,0,1,1,0,0,23,2,0,0,23,2,0,False,True,False,False,0,0,0,0,0,0.21831383135201032,-0.48418503683298725,-0.6072657285058658,2.681371739204962,-0.579504646141257,-0.6049185031185538,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
8568c134e145,102,1001,/order/1001/status,GET,401,25,2.107653,0,0,/order/{}/status,1,/order//status,1,numeric,1,0,0,0,899.0,0,29,2,0,client_error,0,1,0,0,3.258096538021482,tiny,1.133867778910723,1,0,0,1,1,0,0,23,2,0,0,23,2,0,False,True,False,False,0,0,0,0,0,0.21831383135201032,-0.48418503683298725,0.961772731605231,2.6852374040125455,-0.579504646141257,0.9616723816395253,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
25017e55f4d3,102,-1,/order/-1/status,GET,401,25,2.086315,0,0,/order/-1/status,0,/order/-1/status,0,none,0,0,0,0,103.0,0,29,2,0,client_error,0,1,0,0,3.258096538021482,tiny,1.1269778226138327,0,0,0,1,1,0,0,23,2,0,0,21,1,0,False,True,False,False,0,0,0,0,0,0.21831383135201032,-0.48418503683298725,-0.06797360560914235,-0.3918317828238416,-0.579504646141257,-0.06460728877286952,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
6051adc0b970,102,0,/order/0/status,GET,401,25,2.127798,0,0,/order/{}/status,1,/order//status,1,numeric,1,0,0,0,102.0,0,29,2,0,client_error,0,1,0,0,3.258096538021482,tiny,1.1403292425927003,1,0,0,1,1,0,0,23,2,0,0,23,2,0,False,True,False,False,0,0,0,0,0,0.21831383135201032,-0.48418503683298725,1.9339463169076647,-0.395697447631425,-0.579504646141257,1.9241267909533128,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
d3583e8faaf4,102,abc,/order/abc/status,GET,401,25,2.094752,0,0,/order/abc/status,0,/order/abc/status,0,none,0,0,0,0,-1.0,0,29,2,0,client_error,0,1,0,0,3.258096538021482,tiny,1.1297077736853296,0,0,0,1,1,0,0,23,2,0,0,24,1,0,False,True,False,False,0,0,0,0,0,0.21831383135201032,-0.48418503683298725,0.33918591482753835,-0.7938609228125153,-0.579504646141257,0.3420271171902422,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
afea1fcbe7f7,102,xyz,/order/xyz/status,GET,401,25,2.095679,0,0,/order/xyz/status,0,/order/xyz/status,0,none,0,0,0,0,-1.0,0,29,2,0,client_error,0,1,0,0,3.258096538021482,tiny,1.1300072681815703,0,0,0,1,1,0,0,23,2,0,0,25,1,0,False,True,False,False,0,0,0,0,0,0.21831383135201032,-0.48418503683298725,0.38392182515641726,-0.7938609228125153,-0.579504646141257,0.3866377213287516,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
433337d03335,102,../../../etc/passwd,/order/../../../etc/passwd/status,GET,404,31,2.066689,0,0,/order/../../../etc/passwd/status,0,/order/../../../etc/passwd/status,0,none,0,0,0,0,-1.0,0,29,2,0,client_error,0,0,0,1,3.4657359027997265,tiny,1.1205984779690625,0,0,0,1,1,0,0,23,2,0,0,22,1,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3474850588856568,-1.0151008721837467,-0.7938609228125153,-0.23480008126296797,-1.0148298210169082,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
eba4c42bd963,102,' OR '1'='1,/order/' OR '1'='1/status,GET,401,25,2.076751,0,0,/order/' OR '1'='1/status,0,/order/' OR '1'='1/status,0,none,0,0,0,0,-1.0,0,29,2,0,client_error,0,1,0,0,3.258096538021482,tiny,1.1238741700885384,0,0,0,1,1,0,0,23,2,0,0,20,1,0,False,True,False,False,0,0,0,0,0,0.21831383135201032,-0.48418503683298725,-0.5295207969634569,-0.7938609228125153,-0.579504646141257,-0.5269056479324592,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
32f0a94053bd,102,101,/document?doc_id=101,GET,404,31,2.082946,0,0,/document?{},1,/document?,1,numeric,1,0,0,0,1.0,0,29,2,0,client_error,0,0,0,1,3.4657359027997265,tiny,1.1258856333435459,0,0,0,1,1,0,0,23,2,0,0,12,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3474850588856568,-0.23055751272672304,-0.7861295931973484,-0.23480008126296797,-0.22729215875439165,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
0e472b1dd1e8,102,103,/document?doc_id=103,GET,404,31,2.102754,0,0,/document?{},1,/document?,1,numeric,1,0,0,0,1.0,0,29,2,0,client_error,0,0,0,1,3.4657359027997265,tiny,1.1322901042056166,1,0,0,1,1,0,0,23,2,0,0,12,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3474850588856568,0.7253528559836553,-0.7861295931973484,-0.23480008126296797,0.726672998972128,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
3633e7b68b85,102,104,/document?doc_id=104,GET,404,31,2.109906,0,0,/document?{},1,/document?,1,numeric,1,0,0,0,2.0,0,29,2,0,client_error,0,0,0,1,3.4657359027997265,tiny,1.1345925006539699,1,0,0,1,1,0,0,23,2,0,0,12,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3474850588856568,1.0704998146375695,-0.7822639283897651,-0.23480008126296797,1.069621860526033,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
cb98f0c1f285,102,105,/document?doc_id=105,GET,404,31,2.0908,0,0,/document?{},1,/document?,1,numeric,1,0,0,0,3.0,0,29,2,0,client_error,0,0,0,1,3.4657359027997265,tiny,1.1284299570772918,0,0,0,1,1,0,0,23,2,0,0,12,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3474850588856568,0.14846712559372346,-0.7783982635821817,-0.23480008126296797,0.15169249809600527,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
dd054d4b0a48,102,201,/document?doc_id=201,GET,200,104,2.129149,0,0,/document?{},1,/document?,1,numeric,1,0,0,0,99.0,0,29,2,0,success,1,0,0,0,4.653960350157523,small,1.1407610826006134,1,0,0,1,1,0,0,23,2,0,0,12,2,0,True,False,False,False,0,1,0,0,0,-3.885366668328318,1.3156980061401975,1.9991439596847158,-0.4072944420541752,1.7377853749757683,1.9884506562863844,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
1aeaa5334376,102,203,/document?doc_id=203,GET,200,104,2.078624,0,0,/document?{},1,/document?,1,numeric,1,0,0,0,101.0,0,29,2,0,success,1,0,0,0,4.653960350157523,small,1.124482743914766,0,0,0,1,1,0,0,23,2,0,0,12,2,0,True,False,False,False,0,1,0,0,0,-3.885366668328318,1.3156980061401975,-0.4391320590497462,-0.3995631124390084,1.7377853749757683,-0.4362567499003551,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
2a1ba1bf864b,102,204,/document?doc_id=204,GET,404,31,2.126859,0,0,/document?{},1,/document?,1,numeric,1,0,0,0,102.0,0,29,2,0,client_error,0,0,0,1,3.4657359027997265,tiny,1.140028986317399,1,0,0,1,1,0,0,23,2,0,0,12,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3474850588856568,1.8886313009434652,-0.395697447631425,-0.23480008126296797,1.8794027175372527,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
fefce7457718,102,205,/document?doc_id=205,GET,404,31,2.089263,0,0,/document?{},1,/document?,1,numeric,1,0,0,0,103.0,0,29,2,0,client_error,0,0,0,1,3.4657359027997265,tiny,1.1279325511344431,0,0,0,1,1,0,0,23,2,0,0,12,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3474850588856568,0.07429334546911759,-0.3918317828238416,-0.23480008126296797,0.07760238996015714,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
df39c6994129,102,301,/document?doc_id=301,GET,200,85,2.119557,0,0,/document?{},1,/document?,1,numeric,1,0,0,0,199.0,0,29,2,0,success,1,0,0,0,4.454347296253507,tiny,1.13769100456077,1,0,0,1,1,0,0,23,2,0,0,12,2,0,True,False,False,False,0,1,0,0,1,-3.885366668328318,0.8828147426403177,1.5362455218479796,-0.02072796129583512,1.4064053836937898,1.531153317507491,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
ff601cfa34e1,102,303,/document?doc_id=303,GET,200,84,2.098263,0,0,/document?{},1,/document?,1,numeric,1,0,0,0,201.0,0,29,2,0,success,1,0,0,0,4.442651256490317,tiny,1.1308416318710937,0,0,0,1,1,0,0,23,2,0,0,12,2,0,True,False,False,False,0,1,0,0,1,-3.885366668328318,0.8600314129824292,0.5086225719631506,-0.012996631680668318,1.386988649773054,0.5109186972000518,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
e2470a1de2e9,102,304,/document?doc_id=304,GET,404,31,2.095966,0,0,/document?{},1,/document?,1,numeric,1,0,0,0,202.0,0,29,2,0,client_error,0,0,0,1,3.4657359027997265,tiny,1.1300999737550343,0,0,0,1,1,0,0,23,2,0,0,12,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3474850588856568,0.3977721016012892,-0.009130966873084918,-0.23480008126296797,0.400446494749136,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
338abfa53770,102,305,/document?doc_id=305,GET,404,31,2.124217,0,0,/document?{},1,/document?,1,numeric,1,0,0,0,203.0,0,29,2,0,client_error,0,0,0,1,3.4657359027997265,tiny,1.1391836917929636,1,0,0,1,1,0,0,23,2,0,0,12,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3474850588856568,1.7611315435659871,-0.005265302065501518,-0.23480008126296797,1.753493560997265,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
f9fa086953ba,102,401,/document?doc_id=401,GET,404,31,2.093278,0,0,/document?{},1,/document?,1,numeric,1,0,0,0,299.0,0,29,2,0,client_error,0,0,0,1,3.4657359027997265,tiny,1.1292313700389742,0,0,0,1,1,0,0,23,2,0,0,12,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3474850588856568,0.2680524392884084,0.36583851946250495,-0.23480008126296797,0.2710653641548091,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
cfa4748f96da,102,402,/document?doc_id=402,GET,404,31,2.088471,0,0,/document?{},1,/document?,1,numeric,1,0,0,0,300.0,0,29,2,0,client_error,0,0,0,1,3.4657359027997265,tiny,1.127676146438372,0,0,0,1,1,0,0,23,2,0,0,12,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3474850588856568,0.036072373537659484,0.3697041842700884,-0.23480008126296797,0.03941014088960201,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
b5b2940ca458,102,403,/document?doc_id=403,GET,404,31,2.092655,0,0,/document?{},1,/document?,1,numeric,1,0,0,0,301.0,0,29,2,0,client_error,0,0,0,1,3.4657359027997265,tiny,1.129029945289593,0,0,0,1,1,0,0,23,2,0,0,12,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3474850588856568,0.23798720505443174,0.37356984907767177,-0.23480008126296797,0.24106254316434006,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
6dade594045e,102,404,/document?doc_id=404,GET,404,31,2.082896,0,0,/document?{},1,/document?,1,numeric,1,0,0,0,302.0,0,29,2,0,client_error,0,0,0,1,3.4657359027997265,tiny,1.125869414958449,0,0,0,1,1,0,0,23,2,0,0,12,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3474850588856568,-0.2329704528739278,0.37743551388525515,-0.23480008126296797,-0.2297079358935575,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
01de41db3ecb,102,405,/document?doc_id=405,GET,404,31,2.088718,0,0,/document?{},1,/document?,1,numeric,1,0,0,0,303.0,0,29,2,0,client_error,0,0,0,1,3.4657359027997265,tiny,1.1277561180889502,0,0,0,1,1,0,0,23,2,0,0,12,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3474850588856568,0.04799229786476756,0.3813011786928386,-0.23480008126296797,0.05132215827565297,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
5dc657c36664,102,999,/document?doc_id=999,GET,404,31,2.117463,0,0,/document?{},1,/document?,1,numeric,1,0,0,0,897.0,0,29,2,0,client_error,0,0,0,1,3.4657359027997265,tiny,1.137019530017261,1,0,0,1,1,0,0,23,2,0,0,12,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3474850588856568,1.435191588483703,2.6775060743973786,-0.23480008126296797,1.4311351688417613,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
fa5e4586f857,102,1000,/document?doc_id=1000,GET,404,31,2.100622,0,0,/document?{},1,/document?,1,numeric,1,0,0,0,898.0,0,29,2,0,client_error,0,0,0,1,3.4657359027997265,tiny,1.1316027365258428,0,0,0,1,1,0,0,23,2,0,0,12,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3474850588856568,0.6224650881075161,2.681371739204962,-0.23480008126296797,0.6242875199569964,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
068688070921,102,1001,/document?doc_id=1001,GET,404,31,2.077799,0,0,/document?{},1,/document?,1,numeric,1,0,0,0,899.0,0,29,2,0,client_error,0,0,0,1,3.4657359027997265,tiny,1.1242147311401602,0,0,0,1,1,0,0,23,2,0,0,12,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3474850588856568,-0.47894557147835737,2.6852374040125455,-0.23480008126296797,-0.47617805710993033,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
98119eb16a5a,102,-1,/document?doc_id=-1,GET,404,31,2.085507,0,0,/document?{},1,/document?,1,alphanumeric,0,0,1,0,103.0,0,29,2,0,client_error,0,0,0,1,3.4657359027997265,tiny,1.1267159874524766,0,0,0,1,1,0,0,23,2,0,0,12,0,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3474850588856568,-0.1069667183877017,-0.3918317828238416,-0.23480008126296797,-0.10360842194699972,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
74c00047fe74,102,0,/document?doc_id=0,GET,404,31,2.07791,0,0,/document?{},1,/document?,1,numeric,1,0,0,0,102.0,0,29,2,0,client_error,0,0,0,1,3.4657359027997265,tiny,1.1242507952231153,0,0,0,1,1,0,0,23,2,0,0,12,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3474850588856568,-0.47358884435159915,-0.395697447631425,-0.23480008126296797,-0.47080620370854087,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
d83166205bb1,102,abc,/document?doc_id=abc,GET,404,31,2.074551,0,0,/document?{},1,/document?,1,alphanumeric,0,0,1,0,-1.0,0,29,2,0,client_error,0,0,0,1,3.4657359027997265,tiny,1.1231588743369068,0,0,0,1,1,0,0,23,2,0,0,12,0,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3474850588856568,-0.6356901634397603,-0.7938609228125153,-0.23480008126296797,-0.6334510970760545,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
549e19fd1cae,102,xyz,/document?doc_id=xyz,GET,404,31,2.078673,0,0,/document?{},1,/document?,1,alphanumeric,0,0,1,0,-1.0,0,29,2,0,client_error,0,0,0,1,3.4657359027997265,tiny,1.1244986599896283,0,0,0,1,1,0,0,23,2,0,0,12,0,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3474850588856568,-0.43676737770549195,-0.7938609228125153,-0.23480008126296797,-0.43388600277801126,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
e03f5bad382f,102,../../../etc/passwd,/document?doc_id=../../../etc/passwd,GET,404,31,2.069233,0,0,/document?{},1,/document?,1,other,0,0,0,0,-1.0,0,29,2,0,client_error,0,0,0,1,3.4657359027997265,tiny,1.1214276932510596,0,0,0,1,1,0,0,23,2,0,0,12,3,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3474850588856568,-0.8923304774947771,-0.7938609228125153,-0.23480008126296797,-0.8913157158994364,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
e6cf88601fab,102,' OR '1'='1,/document?doc_id=' OR '1'='1,GET,404,31,2.127376,0,0,/document?{},1,/document?,1,other,0,0,0,0,-1.0,0,29,2,0,client_error,0,0,0,1,3.4657359027997265,tiny,1.1401943142915403,1,0,0,1,1,0,0,23,2,0,0,12,3,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3474850588856568,1.9135811020653934,-0.7938609228125153,-0.23480008126296797,1.9040288155124079,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
b8f72438d3da,102,101,/api/account/101/balance,POST,405,153,2.087737,0,0,/api/account/{}/balance,1,/api/account//balance,1,numeric,1,0,0,0,1.0,0,29,2,0,client_error,0,0,0,0,5.0369526024136295,small,1.1274384601417138,0,0,0,3,0,1,0,23,2,0,0,3,2,1,False,False,False,True,0,0,0,0,0,0.29997911492773827,2.4320811593767298,0.0006504121769246413,-0.7861295931973484,2.373595341966813,0.004006053594297892,2.8147960713126134,0.5561070751274192,-0.17526681505929956
6879bd667358,102,103,/api/account/103/balance,GET,401,25,2.090064,0,0,/api/account/{}/balance,1,/api/account//balance,1,numeric,1,0,0,0,1.0,0,29,2,0,client_error,0,1,0,0,3.258096538021482,tiny,1.128191802669274,0,0,0,1,1,0,0,23,2,0,0,3,2,0,False,True,False,False,0,0,0,0,0,0.21831383135201032,-0.48418503683298725,0.11294864662708756,-0.7861295931973484,-0.579504646141257,0.11621868420868889,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
194159663dee,102,104,/api/account/104/balance,POST,405,153,2.060277,0,0,/api/account/{}/balance,1,/api/account//balance,1,numeric,1,0,0,0,2.0,0,29,2,0,client_error,0,0,0,0,5.0369526024136295,small,1.1185054347431582,0,0,0,3,0,1,0,23,2,0,0,3,2,1,False,False,False,True,0,0,0,0,0,0.29997911492773827,2.4320811593767298,-1.3245363166592656,-0.7822639283897651,2.373595341966813,-1.326594891719821,2.8147960713126134,0.5561070751274192,-0.17526681505929956
c6f30f273fda,102,105,/api/account/105/balance,GET,401,25,2.070462,0,0,/api/account/{}/balance,1,/api/account//balance,1,numeric,1,0,0,0,3.0,0,29,2,0,client_error,0,1,0,0,3.258096538021482,tiny,1.121828038876181,0,0,0,1,1,0,0,23,2,0,0,3,2,0,False,True,False,False,0,0,0,0,0,0.21831383135201032,-0.48418503683298725,-0.8330204086768757,-0.7783982635821817,-0.579504646141257,-0.831683033412605,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
037cd827477b,102,201,/api/account/201/balance,POST,405,153,2.071696,0,0,/api/account/{}/balance,1,/api/account//balance,1,numeric,1,0,0,0,99.0,0,29,2,0,client_error,0,0,0,0,5.0369526024136295,small,1.1222298520553935,0,0,0,3,0,1,0,23,2,0,0,3,2,1,False,False,False,True,0,0,0,0,0,0.29997911492773827,2.4320811593767298,-0.7734690458442429,-0.4072944420541752,2.373595341966813,-0.7718317543390804,2.8147960713126134,0.5561070751274192,-0.17526681505929956
44e9a311e412,102,203,/api/account/203/balance,POST,405,153,2.042238,0,0,/api/account/{}/balance,1,/api/account//balance,1,numeric,1,0,0,0,101.0,0,29,2,0,client_error,0,0,0,0,5.0369526024136295,small,1.1125934287779833,0,0,0,3,0,1,0,23,2,0,0,3,2,1,False,False,False,True,0,0,0,0,0,0.29997911492773827,2.4320811593767298,-2.1950768629621025,-0.3995631124390084,2.373595341966813,-2.2072059249355633,2.8147960713126134,0.5561070751274192,-0.17526681505929956
e4ad7a2720ee,102,204,/api/account/204/balance,GET,401,25,2.066207,0,0,/api/account/{}/balance,1,/api/account//balance,1,numeric,1,0,0,0,102.0,0,29,2,0,client_error,0,1,0,0,3.258096538021482,tiny,1.1204412928477128,0,0,0,1,1,0,0,23,2,0,0,3,2,0,False,True,False,False,0,0,0,0,0,0.21831383135201032,-0.48418503683298725,-1.0383616152026638,-0.395697447631425,-0.579504646141257,-1.038243016628233,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
dd64ab12f059,102,205,/api/account/205/balance,POST,405,153,2.066427,0,0,/api/account/{}/balance,1,/api/account//balance,1,numeric,1,0,0,0,103.0,0,29,2,0,client_error,0,0,0,0,5.0369526024136295,small,1.1205130401589316,0,0,0,3,0,1,0,23,2,0,0,3,2,1,False,False,False,True,0,0,0,0,0,0.29997911492773827,2.4320811593767298,-1.0277446785550268,-0.3918317828238416,2.373595341966813,-1.0275560392748528,2.8147960713126134,0.5561070751274192,-0.17526681505929956
d87155b64e43,102,301,/api/account/301/balance,GET,401,25,2.096473,0,0,/api/account/{}/balance,1,/api/account//balance,1,numeric,1,0,0,0,199.0,0,29,2,0,client_error,0,1,0,0,3.258096538021482,tiny,1.1302637218359224,0,0,0,1,1,0,0,23,2,0,0,3,2,0,False,True,False,False,0,0,0,0,0,0.21831383135201032,-0.48418503683298725,0.4222393146937764,-0.02072796129583512,-0.579504646141257,0.42483726288220625,-0.3552655235637277,0.5561070751274192,-0.17526681505929956
